date,site,day_of_week,is_weekend,is_peak_season,order_volume,core_staff,temp_staff,total_staff,temp_staff_ratio,absenteeism_pct,labor_hours,units_processed,throughput_per_labor_hour,backlog_units,defect_rate_pct,on_time_dispatch_pct,safety_incident,late_dispatch_risk
2025-08-06,MANC2,Wednesday,False,False,14812,206,52,258,0.202,6.27,1935.0,30840,15.94,552,2.36,95.89,0,0
2025-08-06,PETE1,Wednesday,False,False,15193,206,41,247,0.166,5.62,1852.5,35969,19.42,0,1.82,94.89,0,1
2025-08-07,BIRM1,Thursday,False,False,13042,175,80,255,0.314,7.59,1912.5,31336,16.38,1,2.28,96.3,0,0
2025-08-07,DONC3,Thursday,False,False,12135,183,32,215,0.149,6.27,1612.5,24990,15.5,526,1.7,97.62,0,0
2025-08-07,LEEDS1,Thursday,False,False,14397,216,71,287,0.247,5.75,2152.5,37793,17.56,362,1.39,98.29,0,0
2025-08-07,MANC2,Thursday,False,False,12572,208,53,261,0.203,8.03,1957.5,27251,13.92,569,1.3,95.22,0,1
2025-08-07,PETE1,Thursday,False,False,15115,213,38,251,0.151,6.68,1882.5,36083,19.17,0,1.81,95.98,0,0
2025-08-08,BIRM1,Friday,False,False,13918,172,66,238,0.277,5.42,1785.0,26836,15.03,0,1.55,95.89,0,0
2025-08-08,DONC3,Friday,False,False,11542,183,34,217,0.157,5.16,1627.5,23888,14.68,0,1.7,97.41,0,0
2025-08-08,LEEDS1,Friday,False,False,14375,227,51,278,0.183,6.57,2085.0,36056,17.29,253,1.57,94.17,0,1
2025-08-08,MANC2,Friday,False,False,13285,213,51,264,0.193,8.66,1980.0,30785,15.55,344,1.48,94.35,0,1
2025-08-08,PETE1,Friday,False,False,14457,199,10,209,0.048,5.9,1567.5,30311,19.34,0,1.05,99.2,0,0
2025-08-09,BIRM1,Saturday,True,False,7913,173,29,202,0.144,5.12,1515.0,25546,16.86,406,1.78,96.62,0,0
2025-08-09,DONC3,Saturday,True,False,7167,181,20,201,0.1,5.68,1507.5,20576,13.65,86,2.01,98.36,0,0
2025-08-09,LEEDS1,Saturday,True,False,7903,229,37,266,0.139,8.66,1995.0,36791,18.44,0,1.96,96.32,0,0
2025-08-09,MANC2,Saturday,True,False,7292,213,18,231,0.078,6.43,1732.5,29354,16.94,0,1.34,96.13,0,0
2025-08-09,PETE1,Saturday,True,False,7833,215,11,226,0.049,4.98,1695.0,34251,20.21,753,1.19,97.7,0,0
2025-08-10,BIRM1,Sunday,True,False,8211,168,28,196,0.143,5.19,1470.0,25821,17.57,361,2.55,96.72,0,0
2025-08-10,DONC3,Sunday,True,False,7984,175,40,215,0.186,7.42,1612.5,23158,14.36,0,1.32,97.57,0,0
2025-08-10,LEEDS1,Sunday,True,False,8174,219,29,248,0.117,7.97,1860.0,32176,17.3,0,1.91,96.17,0,0
2025-08-10,MANC2,Sunday,True,False,6437,205,49,254,0.193,9.31,1905.0,31731,16.66,498,2.66,94.7,0,1
2025-08-10,PETE1,Sunday,True,False,8095,200,34,234,0.145,6.82,1755.0,32863,18.73,182,1.91,95.36,0,0
2025-08-11,BIRM1,Monday,False,False,15124,177,60,237,0.253,9.15,1777.5,27918,15.71,572,2.16,96.34,0,0
2025-08-11,DONC3,Monday,False,False,13317,186,45,231,0.195,7.01,1732.5,28232,16.3,0,1.33,97.62,0,0
2025-08-11,LEEDS1,Monday,False,False,15595,216,40,256,0.156,7.74,1920.0,33057,17.22,99,2.45,96.6,0,0
2025-08-11,MANC2,Monday,False,False,12072,202,33,235,0.14,8.57,1762.5,27388,15.54,343,1.15,96.79,0,0
2025-08-11,PETE1,Monday,False,False,16157,198,44,242,0.182,7.8,1815.0,33429,18.42,296,2.18,97.02,0,0
2025-08-12,BIRM1,Tuesday,False,False,13949,166,21,187,0.112,6.84,1402.5,23440,16.71,122,1.28,98.01,0,0
2025-08-12,DONC3,Tuesday,False,False,13132,186,0,186,0.0,6.21,1395.0,21170,15.18,165,1.31,98.62,0,0
2025-08-12,LEEDS1,Tuesday,False,False,15741,215,39,254,0.154,6.64,1905.0,32051,16.82,286,2.58,97.42,0,0
2025-08-12,MANC2,Tuesday,False,False,14141,207,37,244,0.152,6.92,1830.0,27808,15.2,219,1.84,95.03,0,1
2025-08-12,PETE1,Tuesday,False,False,14995,214,50,264,0.189,5.04,1980.0,38618,19.5,0,2.3,95.81,0,0
2025-08-13,BIRM1,Wednesday,False,False,14386,177,50,227,0.22,7.2,1702.5,26590,15.62,349,2.29,95.44,0,0
2025-08-13,DONC3,Wednesday,False,False,12619,175,35,210,0.167,5.98,1575.0,23630,15.0,0,1.37,97.59,0,0
2025-08-13,LEEDS1,Wednesday,False,False,14408,222,14,236,0.059,7.85,1770.0,33066,18.68,492,1.23,98.11,0,0
2025-08-13,MANC2,Wednesday,False,False,11977,213,23,236,0.097,5.35,1770.0,27285,15.42,93,1.59,97.25,0,0
2025-08-13,PETE1,Wednesday,False,False,14729,213,37,250,0.148,6.47,1875.0,36030,19.22,201,1.38,95.33,0,0
2025-08-14,BIRM1,Thursday,False,False,13900,168,48,216,0.222,8.48,1620.0,27403,16.92,0,2.81,93.68,0,1
2025-08-14,DONC3,Thursday,False,False,12452,186,37,223,0.166,5.82,1672.5,25403,15.19,0,1.89,98.87,0,0
2025-08-14,LEEDS1,Thursday,False,False,14108,222,55,277,0.199,6.46,2077.5,36555,17.6,233,1.62,96.67,0,0
2025-08-14,MANC2,Thursday,False,False,13956,208,17,225,0.076,5.66,1687.5,28880,17.11,0,1.85,98.6,0,0
2025-08-14,PETE1,Thursday,False,False,15150,206,47,253,0.186,7.06,1897.5,35917,18.93,454,2.54,95.14,0,1
2025-08-15,BIRM1,Friday,False,False,14433,179,42,221,0.19,7.7,1657.5,29318,17.69,0,1.66,95.87,0,0
2025-08-15,DONC3,Friday,False,False,12558,186,52,238,0.218,6.4,1785.0,27802,15.58,121,2.38,96.51,0,0
2025-08-15,LEEDS1,Friday,False,False,14725,225,50,275,0.182,5.96,2062.5,37112,17.99,0,1.87,95.6,0,0
2025-08-15,MANC2,Friday,False,False,14462,210,40,250,0.16,6.13,1875.0,31088,16.58,0,1.72,95.97,0,0
2025-08-15,PETE1,Friday,False,False,15984,209,52,261,0.199,6.47,1957.5,38086,19.46,166,1.73,96.46,0,0
2025-08-16,BIRM1,Saturday,True,False,7544,177,38,215,0.177,6.33,1612.5,25198,15.63,0,1.5,98.18,0,0
2025-08-16,DONC3,Saturday,True,False,7022,186,50,236,0.212,7.17,1770.0,26956,15.23,0,1.67,97.95,0,0
2025-08-16,LEEDS1,Saturday,True,False,8078,213,69,282,0.245,5.2,2115.0,34704,16.41,5,2.82,96.98,0,0
2025-08-16,MANC2,Saturday,True,False,7609,199,78,277,0.282,5.27,2077.5,33034,15.9,60,2.41,95.26,0,1
2025-08-16,PETE1,Saturday,True,False,8963,208,42,250,0.168,6.96,1875.0,35859,19.12,167,1.48,95.37,0,0
2025-08-17,BIRM1,Sunday,True,False,7167,172,53,225,0.236,7.29,1687.5,27977,16.58,52,2.02,97.23,0,0
2025-08-17,DONC3,Sunday,True,False,7129,185,52,237,0.219,7.8,1777.5,25410,14.3,0,1.09,97.05,0,0
2025-08-17,LEEDS1,Sunday,True,False,9019,220,29,249,0.116,9.13,1867.5,32945,17.64,0,1.99,96.94,0,0
2025-08-17,MANC2,Sunday,True,False,7927,211,33,244,0.135,7.32,1830.0,28517,15.58,29,1.2,97.01,0,0
2025-08-17,PETE1,Sunday,True,False,8675,201,37,238,0.155,5.68,1785.0,35321,19.79,0,1.83,96.26,0,0
2025-08-18,BIRM1,Monday,False,False,14660,178,29,207,0.14,7.29,1552.5,25189,16.23,208,1.43,99.04,0,0
2025-08-18,DONC3,Monday,False,False,13857,173,37,210,0.176,8.14,1575.0,24130,15.32,89,2.15,95.15,0,1
2025-08-18,LEEDS1,Monday,False,False,15101,213,57,270,0.211,8.38,2025.0,35993,17.77,0,1.98,97.17,0,0
2025-08-18,MANC2,Monday,False,False,15249,208,30,238,0.126,7.82,1785.0,29299,16.41,49,1.15,98.42,0,0
2025-08-18,PETE1,Monday,False,False,14056,199,39,238,0.164,6.22,1785.0,33175,18.59,867,2.11,95.21,0,1
2025-08-19,BIRM1,Tuesday,False,False,13589,172,35,207,0.169,5.84,1552.5,26356,16.98,0,1.55,96.84,0,0
2025-08-19,DONC3,Tuesday,False,False,12715,185,18,203,0.089,5.75,1522.5,23116,15.18,0,0.89,98.81,0,0
2025-08-19,LEEDS1,Tuesday,False,False,14529,225,54,279,0.194,6.3,2092.5,38222,18.27,23,1.34,97.45,0,0
2025-08-19,MANC2,Tuesday,False,False,14240,202,36,238,0.151,,1785.0,28227,15.81,0,2.35,97.49,0,0
2025-08-19,PETE1,Tuesday,False,False,16235,210,68,278,0.245,7.62,2085.0,35892,17.21,487,2.85,94.83,0,1
2025-08-20,BIRM1,Wednesday,False,False,13760,170,54,224,0.241,5.73,1680.0,27410,16.32,0,1.86,96.88,0,0
2025-08-20,DONC3,Wednesday,False,False,14027,175,41,216,0.19,4.72,1620.0,24426,15.08,165,2.22,97.95,0,0
2025-08-20,LEEDS1,Wednesday,False,False,14368,228,41,269,0.152,5.24,2017.5,35288,17.49,0,1.67,96.67,0,0
2025-08-20,MANC2,Wednesday,False,False,14088,210,38,248,0.153,7.48,1860.0,29212,15.71,373,2.38,95.68,0,0
2025-08-20,PETE1,Wednesday,False,False,15945,213,37,250,0.148,5.6,1875.0,34960,18.65,0,2.67,95.86,0,0
2025-08-21,BIRM1,Thursday,False,False,14694,170,61,231,0.264,3.7,1732.5,29590,17.08,211,2.92,95.78,0,0
2025-08-21,DONC3,Thursday,False,False,14502,177,97,274,0.354,7.87,2055.0,26379,12.84,0,2.27,97.0,0,0
2025-08-21,LEEDS1,Thursday,False,False,14444,224,13,237,0.055,6.44,1777.5,30692,17.27,184,1.66,98.22,0,0
2025-08-21,MANC2,Thursday,False,False,14051,212,27,239,0.113,6.39,1792.5,28691,16.01,204,1.63,96.39,0,0
2025-08-21,PETE1,Thursday,False,False,13207,203,42,245,0.171,6.93,1837.5,33339,18.14,270,1.58,96.15,0,0
2025-08-22,BIRM1,Friday,False,False,13468,177,65,242,0.269,5.96,1815.0,26159,14.41,38,2.12,96.7,0,0
2025-08-22,DONC3,Friday,False,False,12797,180,54,234,0.231,6.84,1755.0,27805,15.84,411,2.25,96.12,0,0
2025-08-22,LEEDS1,Friday,False,False,15589,217,45,262,0.172,5.94,1965.0,35158,17.89,90,1.54,97.69,0,0
2025-08-22,MANC2,Friday,False,False,12492,209,40,249,0.161,5.68,1867.5,32169,17.23,0,2.24,95.87,0,0
2025-08-22,PETE1,Friday,False,False,15963,213,30,243,0.123,5.51,1822.5,33086,18.15,127,2.66,95.13,0,1
2025-08-23,BIRM1,Saturday,True,False,8071,169,34,203,0.167,6.6,1522.5,26129,17.16,0,1.64,96.29,0,0
2025-08-23,DONC3,Saturday,True,False,7147,172,33,205,0.161,5.99,1537.5,24357,15.84,0,1.18,97.56,0,0
2025-08-23,LEEDS1,Saturday,True,False,7813,230,43,273,0.158,6.12,2047.5,37384,18.26,22,2.29,94.47,0,1
2025-08-23,MANC2,Saturday,True,False,8219,214,13,227,0.057,6.98,1702.5,26555,15.6,212,1.91,96.76,0,0
2025-08-23,PETE1,Saturday,True,False,9075,199,48,247,0.194,7.64,1852.5,31146,16.81,414,2.87,96.38,0,0
2025-08-24,BIRM1,Sunday,True,False,8267,178,24,202,0.119,7.33,1515.0,26826,17.71,118,1.78,97.76,0,0
2025-08-24,DONC3,Sunday,True,False,6201,181,41,222,0.185,6.7,1665.0,23330,14.01,0,1.45,98.45,0,0
2025-08-24,LEEDS1,Sunday,True,False,7767,225,66,291,0.227,5.03,2182.5,38055,17.44,25,1.96,97.83,0,0
2025-08-24,MANC2,Sunday,True,False,8297,212,62,274,0.226,7.17,2055.0,30692,14.94,227,1.44,96.02,0,0
2025-08-24,PETE1,Sunday,True,False,6788,209,63,272,0.232,4.81,2040.0,35486,17.39,116,2.49,96.1,0,0
2025-08-25,BIRM1,Monday,False,False,13160,172,28,200,0.14,7.9,1500.0,23544,15.7,332,1.68,95.45,0,0
2025-08-25,DONC3,Monday,False,False,12021,183,42,225,0.187,8.45,1687.5,27065,16.04,290,1.41,97.75,0,0
2025-08-25,LEEDS1,Monday,False,False,15508,219,39,258,0.151,7.53,1935.0,34756,17.96,75,1.77,96.09,0,0
2025-08-25,MANC2,Monday,False,False,14313,205,54,259,0.208,9.22,1942.5,29939,15.41,136,1.79,95.49,0,0
2025-08-25,PETE1,Monday,False,False,14739,206,47,253,0.186,9.18,1897.5,33772,17.8,119,2.54,94.37,0,1
2025-08-26,BIRM1,Tuesday,False,False,14529,177,39,216,0.181,7.12,1620.0,29821,18.41,0,2.63,95.16,0,1
2025-08-26,DONC3,Tuesday,False,False,12061,174,63,237,0.266,7.14,1777.5,25840,14.54,184,1.77,96.6,0,0
2025-08-26,LEEDS1,Tuesday,False,False,15227,226,60,286,0.21,5.96,2145.0,34779,16.21,400,3.17,95.09,0,1
2025-08-26,MANC2,Tuesday,False,False,13490,212,35,247,0.142,8.26,1852.5,30304,16.36,0,1.53,97.11,0,0
2025-08-26,PETE1,Tuesday,False,False,16126,201,47,248,0.19,5.57,1860.0,34529,18.56,65,1.22,95.73,0,0
2025-08-27,BIRM1,Wednesday,False,False,14896,167,32,199,0.161,5.1,1492.5,26544,17.79,0,2.29,96.95,0,0
2025-08-27,DONC3,Wednesday,False,False,12694,174,29,203,0.143,6.16,1522.5,23615,15.51,0,1.83,96.68,0,0
2025-08-27,LEEDS1,Wednesday,False,False,13645,227,40,267,0.15,5.2,2002.5,36069,18.01,0,1.93,96.82,0,0
2025-08-27,MANC2,Wednesday,False,False,14206,204,44,248,0.177,7.49,1860.0,31937,17.17,0,2.75,95.2,0,1
2025-08-27,PETE1,Wednesday,False,False,15782,202,55,257,0.214,,1927.5,35146,18.23,91,1.62,97.97,0,0
2025-08-28,BIRM1,Thursday,False,False,14154,169,49,218,0.225,7.97,1635.0,26220,16.04,0,1.86,95.52,0,0
2025-08-28,DONC3,Thursday,False,False,13331,173,18,191,0.094,5.33,1432.5,21367,14.92,0,2.11,97.53,0,0
2025-08-28,LEEDS1,Thursday,False,False,13803,220,31,251,0.124,5.61,1882.5,35789,19.01,0,1.13,97.32,0,0
2025-08-28,MANC2,Thursday,False,False,13496,208,13,221,0.059,3.37,1657.5,27340,16.49,0,0.82,98.23,0,0
2025-08-28,PETE1,Thursday,False,False,16434,209,40,249,0.161,8.38,1867.5,35630,19.08,28,1.68,97.31,0,0
2025-08-29,BIRM1,Friday,False,False,14803,170,43,213,0.202,7.41,1597.5,27133,16.98,0,1.44,96.52,0,0
2025-08-29,DONC3,Friday,False,False,13564,176,36,212,0.17,8.06,1590.0,27909,17.55,64,2.0,94.69,0,1
2025-08-29,LEEDS1,Friday,False,False,14965,222,24,246,0.098,6.84,1845.0,33510,18.16,0,1.39,97.88,0,0
2025-08-29,MANC2,Friday,False,False,13152,199,30,229,0.131,6.51,1717.5,25988,15.13,0,1.46,98.14,0,0
2025-08-29,PETE1,Friday,False,False,15050,204,42,246,0.171,8.02,1845.0,34092,18.48,0,1.36,97.53,0,0
2025-08-30,BIRM1,Saturday,True,False,6487,177,35,212,0.165,7.33,1590.0,25833,16.25,2,2.12,96.36,0,0
2025-08-30,DONC3,Saturday,True,False,6338,174,48,222,0.216,5.46,1665.0,22904,13.76,0,1.36,97.1,0,0
2025-08-30,LEEDS1,Saturday,True,False,7833,220,37,257,0.144,6.47,1927.5,34523,17.91,0,1.57,95.0,0,1
2025-08-30,MANC2,Saturday,True,False,8339,214,18,232,0.078,5.91,1740.0,30257,17.39,0,1.07,97.44,0,0
2025-08-30,PETE1,Saturday,True,False,10872,206,25,231,0.108,6.12,1732.5,35005,20.21,269,0.87,98.15,0,0
2025-08-31,BIRM1,Sunday,True,False,7571,173,38,211,0.18,6.12,1582.5,28099,17.76,246,2.07,95.66,0,0
2025-08-31,DONC3,Sunday,True,False,6777,179,56,235,0.238,5.75,1762.5,28311,16.06,600,2.5,95.3,0,0
2025-08-31,LEEDS1,Sunday,True,False,7466,227,68,295,0.231,4.34,2212.5,39419,17.82,39,1.89,96.61,0,0
2025-08-31,MANC2,Sunday,True,False,5568,208,33,241,0.137,5.31,1807.5,28667,15.86,768,2.49,96.0,0,0
2025-08-31,PETE1,Sunday,True,False,9072,202,37,239,0.155,8.38,1792.5,32502,18.13,0,1.56,98.02,0,0
2025-09-01,BIRM1,Monday,False,False,14455,167,39,206,0.189,10.02,1545.0,25178,16.3,835,2.78,94.79,0,1
2025-09-01,DONC3,Monday,False,False,13107,185,34,219,0.155,7.67,1642.5,26195,15.95,157,1.91,95.72,0,0
2025-09-01,LEEDS1,Monday,False,False,14815,229,36,265,0.136,8.46,1987.5,36224,18.23,0,1.5,98.87,0,0
2025-09-01,MANC2,Monday,False,False,11460,201,48,249,0.193,7.97,1867.5,29543,15.82,0,2.81,94.62,0,1
2025-09-01,PETE1,Monday,False,False,15490,211,52,263,0.198,7.97,1972.5,38693,19.62,0,1.26,97.19,0,0
2025-09-02,BIRM1,Tuesday,False,False,14799,173,0,173,0.0,6.67,1297.5,23286,17.95,75,0.54,99.36,0,0
2025-09-02,DONC3,Tuesday,False,False,13354,174,44,218,0.202,5.79,1635.0,24604,15.05,0,1.7,97.11,1,0
2025-09-02,LEEDS1,Tuesday,False,False,14342,221,21,242,0.087,4.86,1815.0,31459,17.33,31,1.66,96.91,0,0
2025-09-02,MANC2,Tuesday,False,False,13838,204,32,236,0.136,6.45,1770.0,26011,14.7,260,1.81,96.04,0,0
2025-09-02,PETE1,Tuesday,False,False,15897,208,40,248,0.161,4.74,1860.0,34173,18.37,170,1.43,96.64,0,0
2025-09-03,BIRM1,Wednesday,False,False,15062,171,38,209,0.182,6.25,1567.5,27169,17.33,0,1.29,97.26,0,0
2025-09-03,DONC3,Wednesday,False,False,12767,186,25,211,0.118,5.13,1582.5,24354,15.39,481,1.35,97.13,0,0
2025-09-03,LEEDS1,Wednesday,False,False,14394,223,43,266,0.162,6.1,1995.0,34522,17.3,30,1.92,95.74,0,0
2025-09-03,MANC2,Wednesday,False,False,12967,203,41,244,0.168,8.03,1830.0,25816,14.11,0,1.38,97.2,0,0
2025-09-03,PETE1,Wednesday,False,False,16271,211,37,248,0.149,5.9,1860.0,34414,18.5,42,2.05,95.48,0,0
2025-09-04,BIRM1,Thursday,False,False,14582,171,37,208,0.178,6.17,1560.0,25541,16.37,0,1.82,98.11,0,0
2025-09-04,DONC3,Thursday,False,False,13715,180,61,241,0.253,5.42,1807.5,27945,15.46,74,2.0,93.92,0,1
2025-09-04,LEEDS1,Thursday,False,False,13285,230,45,275,0.164,7.09,2062.5,37831,18.34,0,1.76,94.64,0,1
2025-09-04,MANC2,Thursday,False,False,11818,210,56,266,0.211,4.11,1995.0,33102,16.59,331,1.83,96.03,0,0
2025-09-04,PETE1,Thursday,False,False,15700,212,37,249,0.149,6.32,1867.5,36502,19.55,93,1.89,97.01,0,0
2025-09-05,BIRM1,Friday,False,False,13901,174,32,206,0.155,5.59,1545.0,27463,17.78,0,1.53,97.42,0,0
2025-09-05,DONC3,Friday,False,False,13267,176,54,230,0.235,4.8,1725.0,27277,15.81,0,1.84,96.54,0,0
2025-09-05,LEEDS1,Friday,False,False,14533,228,15,243,0.062,5.89,1822.5,32539,17.85,256,1.58,97.21,0,0
2025-09-05,MANC2,Friday,False,False,12957,202,29,231,0.126,5.81,1732.5,30361,17.52,0,1.39,98.77,0,0
2025-09-05,PETE1,Friday,False,False,15774,211,30,241,0.124,7.28,1807.5,34996,19.36,276,1.69,97.67,0,0
2025-09-06,BIRM1,Saturday,True,False,7114,168,31,199,0.156,7.83,1492.5,27532,18.45,0,1.68,97.21,0,0
2025-09-06,DONC3,Saturday,True,False,7233,176,71,247,0.287,7.96,1852.5,27157,14.66,0,2.37,96.19,0,0
2025-09-06,LEEDS1,Saturday,True,False,8171,220,35,255,0.137,4.63,1912.5,38769,20.27,0,1.75,96.35,0,0
2025-09-06,MANC2,Saturday,True,False,7057,208,18,226,0.08,7.15,1695.0,27105,15.99,0,1.78,96.72,0,0
2025-09-06,PETE1,Saturday,True,False,8783,208,25,233,0.107,5.75,1747.5,32128,18.38,386,1.44,95.96,0,0
2025-09-07,BIRM1,Sunday,True,False,6916,171,38,209,0.182,7.25,1567.5,28668,18.29,0,2.22,96.16,0,0
2025-09-07,DONC3,Sunday,True,False,7225,176,25,201,0.124,5.78,1507.5,22047,14.63,290,1.22,97.52,0,0
2025-09-07,LEEDS1,Sunday,True,False,7592,228,18,246,0.073,6.94,1845.0,33538,18.18,209,1.09,96.52,0,0
2025-09-07,MANC2,Sunday,True,False,7449,213,30,243,0.123,5.0,1822.5,28574,15.68,0,1.88,97.53,0,0
2025-09-07,PETE1,Sunday,True,False,8606,215,28,243,0.115,6.93,1822.5,34642,19.01,0,1.26,97.45,0,0
2025-09-08,BIRM1,Monday,False,False,15973,169,43,212,0.203,7.31,1590.0,23034,14.49,318,2.39,95.04,0,1
2025-09-08,DONC3,Monday,False,False,11985,181,48,229,0.21,10.46,1717.5,25348,14.76,0,1.15,97.01,0,0
2025-09-08,LEEDS1,Monday,False,False,15066,229,71,300,0.237,9.92,2250.0,37250,16.56,845,1.58,95.48,0,0
2025-09-08,MANC2,Monday,False,False,12553,212,40,252,0.159,,1890.0,31713,16.78,587,2.23,96.07,0,0
2025-09-08,PETE1,Monday,False,False,16190,203,59,262,0.225,7.22,1965.0,35537,18.09,0,2.26,95.82,0,0
2025-09-09,BIRM1,Tuesday,False,False,14996,170,28,198,0.141,5.75,1485.0,26656,17.95,0,1.9,97.2,0,0
2025-09-09,DONC3,Tuesday,False,False,11700,186,53,239,0.222,6.68,1792.5,24433,13.63,183,2.24,97.31,0,0
2025-09-09,LEEDS1,Tuesday,False,False,13341,213,37,250,0.148,7.03,1875.0,38045,20.29,0,1.92,96.12,0,0
2025-09-09,MANC2,Tuesday,False,False,13894,207,26,233,0.112,5.76,1747.5,27592,15.79,258,1.58,98.3,0,0
2025-09-09,PETE1,Tuesday,False,False,15372,204,49,253,0.194,6.21,1897.5,34022,17.93,0,1.97,98.27,0,0
2025-09-10,BIRM1,Wednesday,False,False,13532,175,35,210,0.167,7.0,1575.0,25397,16.12,332,2.19,96.39,0,0
2025-09-10,DONC3,Wednesday,False,False,12853,176,40,216,0.185,6.47,1620.0,23399,14.44,0,2.51,95.25,0,0
2025-09-10,LEEDS1,Wednesday,False,False,14936,225,36,261,0.138,8.8,1957.5,31345,16.01,0,2.16,96.43,0,0
2025-09-10,MANC2,Wednesday,False,False,14100,213,18,231,0.078,5.92,1732.5,27840,16.07,32,2.06,94.68,1,1
2025-09-10,PETE1,Wednesday,False,False,27800,210,41,251,0.163,4.66,1882.5,34820,18.5,288,2.58,91.93,0,1
2025-09-11,BIRM1,Thursday,False,False,13630,171,51,222,0.23,7.94,1665.0,28689,17.23,286,2.66,96.21,0,0
2025-09-11,DONC3,Thursday,False,False,12283,177,57,234,0.244,4.13,1755.0,24173,13.77,0,2.38,98.29,0,0
2025-09-11,LEEDS1,Thursday,False,False,12829,224,44,268,0.164,7.31,2010.0,35975,17.9,0,0.8,98.46,0,0
2025-09-11,MANC2,Thursday,False,False,14299,201,59,260,0.227,5.48,1950.0,29425,15.09,312,2.1,96.78,0,0
2025-09-11,PETE1,Thursday,False,False,16503,211,19,230,0.083,7.88,1725.0,32161,18.64,0,0.99,98.34,0,0
2025-09-12,BIRM1,Friday,False,False,12679,171,46,217,0.212,6.45,1627.5,26904,16.53,57,2.52,96.13,0,0
2025-09-12,DONC3,Friday,False,False,11218,186,53,239,0.222,5.34,1792.5,28132,15.69,606,1.5,96.76,0,0
2025-09-12,LEEDS1,Friday,False,False,13700,230,36,266,0.135,8.7,1995.0,36404,18.25,0,1.56,98.96,0,0
2025-09-12,MANC2,Friday,False,False,13728,201,43,244,0.176,5.12,1830.0,30557,16.7,0,2.16,95.63,0,0
2025-09-12,PETE1,Friday,False,False,14886,213,39,252,0.155,4.39,1890.0,36380,19.25,297,2.16,94.85,0,1
2025-09-13,BIRM1,Saturday,True,False,7486,166,50,216,0.231,6.32,1620.0,27967,17.26,134,1.85,96.67,0,0
2025-09-13,DONC3,Saturday,True,False,6524,186,34,220,0.155,7.28,1650.0,23338,14.14,233,1.71,95.48,0,0
2025-09-13,LEEDS1,Saturday,True,False,7328,213,13,226,0.058,6.85,1695.0,29404,17.35,246,1.62,96.25,0,0
2025-09-13,MANC2,Saturday,True,False,7890,199,35,234,0.15,7.82,1755.0,27337,15.58,321,1.76,96.37,0,0
2025-09-13,PETE1,Saturday,True,False,8854,215,25,240,0.104,6.99,1800.0,34455,19.14,294,1.7,97.79,0,0
2025-09-14,BIRM1,Sunday,True,False,10044,179,67,246,0.272,4.95,1845.0,31798,17.23,0,2.01,97.49,0,0
2025-09-14,DONC3,Sunday,True,False,7039,184,44,228,0.193,7.0,1710.0,25645,15.0,0,2.02,95.92,0,0
2025-09-14,LEEDS1,Sunday,True,False,7103,224,31,255,0.122,4.75,1912.5,37409,19.56,0,1.48,97.1,0,0
2025-09-14,MANC2,Sunday,True,False,7710,209,39,248,0.157,6.62,1860.0,28137,15.13,0,1.84,96.12,0,0
2025-09-14,PETE1,Sunday,True,False,7993,202,63,265,0.238,6.12,1987.5,36045,18.14,80,1.49,95.89,0,0
2025-09-15,BIRM1,Monday,False,False,14859,179,50,229,0.218,9.52,1717.5,25937,15.1,224,1.64,96.27,0,0
2025-09-15,DONC3,Monday,False,False,13592,182,32,214,0.15,7.43,1605.0,24507,15.27,464,2.41,95.05,0,1
2025-09-15,LEEDS1,Monday,False,False,15747,225,26,251,0.104,8.75,1882.5,31632,16.8,0,0.67,97.38,0,0
2025-09-15,MANC2,Monday,False,False,14939,205,51,256,0.199,7.69,1920.0,31388,16.35,0,1.72,98.81,0,0
2025-09-15,PETE1,Monday,False,False,16306,206,34,240,0.142,8.19,1800.0,33953,18.86,460,1.59,95.66,0,0
2025-09-16,BIRM1,Tuesday,False,False,13627,166,33,199,0.166,6.32,1492.5,25457,17.06,0,1.42,98.86,0,0
2025-09-16,DONC3,Tuesday,False,False,12536,177,40,217,0.184,5.12,1627.5,27362,16.81,0,1.69,97.03,0,0
2025-09-16,LEEDS1,Tuesday,False,False,15695,217,58,275,0.211,4.85,2062.5,36128,17.52,0,2.03,95.93,0,0
2025-09-16,MANC2,Tuesday,False,False,13174,208,43,251,0.171,6.75,1882.5,31796,16.89,0,1.1,97.01,0,0
2025-09-16,PETE1,Tuesday,False,False,15060,207,29,236,0.123,6.49,1770.0,31641,17.88,188,1.02,99.22,0,0
2025-09-17,BIRM1,Wednesday,False,False,13474,179,23,202,0.114,8.12,1515.0,24307,16.04,16,1.63,96.86,0,0
2025-09-17,DONC3,Wednesday,False,False,13384,186,50,236,0.212,6.04,1770.0,26416,14.92,0,2.04,95.94,0,0
2025-09-17,LEEDS1,Wednesday,False,False,13958,225,19,244,0.078,7.97,1830.0,30702,16.78,114,1.21,97.56,0,0
2025-09-17,MANC2,Wednesday,False,False,14438,200,69,269,0.257,5.04,2017.5,31977,15.85,0,2.84,96.36,0,0
2025-09-17,PETE1,Wednesday,False,False,15129,212,27,239,0.113,6.16,1792.5,32518,18.14,205,2.56,94.41,0,1
2025-09-18,BIRM1,Thursday,False,False,14341,174,69,243,0.284,8.53,1822.5,30981,17.0,0,1.86,95.02,0,1
2025-09-18,DONC3,Thursday,False,False,12255,178,28,206,0.136,4.37,1545.0,24972,16.16,0,1.82,97.83,0,0
